id_koi,f18_ror,f18_steff_err2,f18_prad,f18_steff,f18_srad_err,f18_smass_err1,f18_srho_err2,f18_steff_err1,f18_ror_err2,f18_ror_err1,f18_period,f18_srho_err1,f18_smass,f18_prad_err,f18_srad,id_koi,id_koicand,f18_srho,f18_smass_err2,id_kic,v18_Kepler,v18_ecc,v18_period,v18_prad,v18_rovera,v18_ror,v18_smass,v18_srad,v18_srho,v18_steff,v18_smet,v18_kepmag,v18_relrho,v18_impact,v18_ld1,v18_ld2,v18_ecc_err1,v18_ecc_err2,v18_period_err1,v18_period_err2,v18_prad_err1,v18_prad_err2,v18_rovera_err1,v18_rovera_err2,v18_ror_err1,v18_ror_err2,v18_smass_err1,v18_smass_err2,v18_srad_err1,v18_srad_err2,v18_srho_err1,v18_srho_err2,v18_steff_err1,v18_steff_err2,v18_smet_err1,v18_smet_err2,v18_relrho_err1,v18_relrho_err2,v18_impact_err1,v18_impact_err2,v18_ld1_err1,v18_ld1_err2,v18_ld2_err1,v18_ld2_err2,v18_sample,dr25_BB1_cum,dr25_BB1_cum_err1,dr25_BB1_cum_err2,dr25_EP1_cum,dr25_EP1_cum_err1,dr25_EP1_cum_err2,dr25_PE1_cum,dr25_PE1_cum_err1,dr25_PE1_cum_err2,dr25_RD1_cum,dr25_RD1_cum_err1,dr25_RD1_cum_err2,dr25_RHO_cum,dr25_RHO_cum_err1,dr25_RHO_cum_err2,dr25_TAU1_cum,dr25_TAU1_cum_err1,dr25_TAU1_cum_err2,dr25_ZPT_cum,dr25_ZPT_cum_err1,dr25_ZPT_cum_err2,fgraz,f18_tau0,dr25_tau,multi,x,dr25_prad,dr25_prad_err
201,0.079478,60,8.547,5522,0.025,0.03,-0.06,60,-3.5e-05,6.4e-05,4.225384512,0.04,1.044,0.218,0.984,201,K00201.01,1.11,-0.032,6849046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0432838327269,0.0447738089824,-0.0305177721766,70.5607003403,5.29844775627e-05,-5.31269287194e-05,4.22538449178,2.67826005818e-07,-2.76683988609e-07,0.0781579983887,6.06637554336e-05,-4.1012039004e-05,1.99422607138,0.00705742300196,-0.0166924899824,2.61150934272,0.00157049988146,-0.00152880162093,-4.71243539392e-08,2.38850062486e-06,-2.32734375447e-06,0.0,3.17901218659,2.61150934272,,4.225384512,8.38291427518,0.21305033305
203,0.13313,60,14.421,5722,0.027,0.03,-0.05,60,-3.2e-05,4.1e-05,1.485710952,0.03,1.077,0.392,0.992,203,K00203.01,1.09,-0.019,10619192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0251695068124,0.027394840492,-0.0175800856854,65.7935627873,5.35060121791e-05,-5.15753796719e-05,1.48571099887,9.68491256081e-08,-9.87144261888e-08,0.130098644018,7.4284099439e-05,-7.11432657177e-05,1.54587024987,0.00465512087114,-0.00558088133668,2.00771162151,0.00163053453698,-0.00165949658832,-1.70039669202e-07,7.81390339419e-06,-7.69906355181e-06,0.0,2.25742700427,2.00771162151,False,1.485710952,14.0673061804,0.382961027238
237,0.023242,60,2.839,5748,0.031,0.035,-0.05,60,-0.000176,0.000445,8.508324398,0.07,1.076,0.087,1.119,237,K00237.01,0.82,-0.035,8041216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291532356395,0.296550665975,-0.200566209331,67.7856645561,0.000990713223288,-0.000980001797274,8.50833330024,9.79737188445e-06,-1.00024183389e-05,0.0233322566321,0.000857546043181,-0.000285494862949,1.62327719242,0.208231151216,-0.635523494828,3.37724388649,0.0293757563363,-0.0277433980111,3.96775570363e-08,3.48456830201e-06,-3.54886973217e-06,0.0,4.4407313736,3.37724388649,True,8.508324398,2.84585867367,0.105237974254
238,0.021011,60,3.026,6154,0.041,0.029,-0.03,60,-0.000327,0.000489,17.23231686,0.04,1.079,0.112,1.318,238,K00238.01,0.49,-0.03,7219825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308529824796,0.258200823648,-0.21405107604,68.0921110094,0.00174406525025,-0.00169058944617,17.2323302784,3.59411607995e-05,-3.60962189632e-05,0.0209049204293,0.000588249705961,-0.000290556850368,1.42278267607,0.205019673952,-0.493662222189,4.4438682939,0.043919495446,-0.042803956577,-2.04670584978e-08,2.67236394952e-06,-2.71955777286e-06,0.0,6.670529424,4.4438682939,,17.23231686,3.00324267871,0.112751478996
238,0.010946,60,1.575,6154,0.041,0.029,-0.03,60,-0.000537,0.000561,26.6951659,0.04,1.079,0.092,1.318,238,K00238.02,0.49,-0.03,7219825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314436297942,0.287752505438,-0.218216688914,76.9994688407,0.00806759877659,-0.00801514735829,26.6952013405,0.000270507642558,-0.000256600932371,0.0106841664532,0.000547161116077,-0.000497883841637,2.03523549447,0.509590296796,-0.806677198027,4.50306366834,0.209099055945,-0.208681542881,-1.54392476047e-07,2.72709192888e-06,-2.56760485171e-06,0.0,7.71832902838,4.50306366834,,26.6951659,1.534908721,0.0889653059173
244,0.031556,60,4.627,6285,0.029,0.035,-0.02,60,-9.8e-05,0.000266,12.720374354,0.03,1.148,0.102,1.342,244,K00244.01,0.48,-0.033,4349452,Kepler-25c,0.00698609334055,12.7203678329,5.15015424543,0.0539304073158,0.0363393183012,1.1595,1.29931,0.74536228,6315.32,0.0,10.734,0.99307061149,0.880897336516,0.323922177778,0.240791857361,0.0763951205318,-0.00698557576526,12.7203713391,-12.7203713391,5.21014588251,-5.21014588251,0.000239273738071,-0.000222177270876,8.01048284563e-05,-0.000100759578765,0.0401,-0.05,0.0147,-0.01587,0.00928844,-0.00983349,66.54,-68.8,0.1,-0.1,0.0221686477281,-0.0243829054843,0.00191978353308,-0.00216076951167,0.0287374962813,-0.0308199657572,0.0333358596432,-0.0358840279059,m,0.494173266943,0.258342892521,-0.292707773692,111.528284233,0.000151767462398,-0.000142831266956,12.7203705574,2.33544333028e-06,-2.35818737693e-06,0.032289336263,0.00186801724363,-0.00069838666705,4.42146473547,1.89835641691,-2.48701523615,2.51362732281,0.00496934185632,-0.00581892565919,-1.11006216305e-07,5.61794306676e-07,-5.92865447906e-07,0.0,6.0701206804,2.51362732281,,12.720374354,4.72321952988,0.21365968677
244,0.01844,60,2.704,6285,0.029,0.035,-0.02,60,-4.5e-05,0.000106,6.238534771,0.03,1.148,0.059,1.342,244,K00244.02,0.48,-0.033,4349452,Kepler-25b,0.0493088547573,6.23853692601,2.69948355646,0.0867184780039,0.0190474668393,1.1595,1.29931,0.74536228,6315.32,0.0,10.734,0.892486042815,0.518896516987,0.323922177778,0.240791857361,0.115537380428,-0.0490898206251,6.23854019392,-6.23854019392,2.73678577013,-2.73678577013,0.00038474499683,-0.000357254390173,8.75357783447e-05,-0.000151118639626,0.0401,-0.05,0.0147,-0.01587,0.00928844,-0.00983349,66.54,-68.8,0.1,-0.1,0.0923969655677,-0.08705313055,0.0372615478334,-0.0608337232133,0.0287374962813,-0.0308199657572,0.0333358596432,-0.0358840279059,m,0.194954586112,0.189640659178,-0.134883673044,104.706310684,0.000301627261422,-0.000302574325048,6.23853544239,2.37187983387e-06,-2.35888028577e-06,0.0184855137474,0.000203685187124,-7.66283279703e-05,1.20009530633,0.0641564102555,-0.198575109167,3.45786838007,0.0085005024319,-0.00865366055312,1.47914997195e-08,6.38731588082e-07,-6.26247100945e-07,0.0,4.7869426878,3.45786838007,True,6.238534771,2.70402397994,0.0619250138208
245,0.022246,60,1.91,5348,0.018,0.037,-0.08,60,-0.000104,0.000294,39.79223792,0.11,0.787,0.047,0.786,245,K00245.01,1.61,-0.029,8478994,Kepler-37d,0.147194821656,39.7922317422,1.91990715739,0.0168764211042,0.0227859912593,0.8098,0.77247,2.48559403,5429.68,-0.29,9.705,0.764103883786,0.422996299212,0.451645726001,0.184109934162,0.0700776808009,-0.10045387418,39.7922470985,-39.7922470985,1.94386457525,-1.94386457525,5.77822473627e-05,-4.9098550262e-05,0.000289352192519,-0.000241275647695,0.02,-0.01,0.0051,-0.00625,0.02182085,-0.02535703,62.91,-46.73,0.055,-0.056,0.0622504059858,-0.157133122192,0.090521781909,-0.136231526856,0.0258717638373,-0.0246635079266,0.0381898896555,-0.0371069882558,m,0.247828550859,0.242048694789,-0.171120254256,108.250542069,0.000605985269033,-0.00058641314925,39.7922029267,3.0689982232e-05,-3.08186683853e-05,0.0224727775516,0.00055374911514,-0.000165198313538,3.65895313756,0.322696381059,-0.986773211379,4.36793851269,0.016666937946,-0.0172015147893,-2.57291212474e-09,6.93516632663e-07,-6.66473419992e-07,0.0,5.93064510874,4.36793851269,True,39.79223792,1.92533274396,0.0537825010328
245,0.00837,60,0.718,5348,0.018,0.037,-0.08,60,-0.000148,0.000266,21.30199109,0.11,0.787,0.024,0.786,245,K00245.02,1.61,-0.029,8478994,Kepler-37c,0.0881989400204,21.3020713008,0.70399539802,0.0255975261645,0.0083552128675,0.8098,0.77247,2.48559403,5429.68,-0.29,9.705,0.94554573318,0.403897701465,0.451645726001,0.184109934162,0.177934152271,-0.0881989152791,21.3021635911,-21.3021635911,0.716008218855,-0.716008218855,8.76419579466e-05,-7.44708500223e-05,0.000263087738513,-0.000131467484304,0.02,-0.01,0.0051,-0.00625,0.02182085,-0.02535703,62.91,-46.73,0.055,-0.056,0.178607450047,-0.219177743442,0.0738841365178,-0.403878155191,0.0258717638373,-0.0246635079266,0.0381898896555,-0.0371069882558,m,0.324458280937,0.287734894907,-0.219214122502,124.840652438,0.00277211070649,-0.0028455078303,21.301837118,8.07454096865e-05,-7.86498266869e-05,0.00855952841199,0.000358723346993,-0.00020516735106,2.58739461655,0.459262284917,-1.06780817329,3.87442324507,0.0882543556326,-0.086456059395,4.82323438515e-09,6.93577150162e-07,-7.05631185991e-07,0.0,4.81551286986,3.87442324507,True,21.30199109,0.733329037169,0.029419622816
245,0.003223,60,0.276,5348,0.018,0.037,-0.08,60,-0.000261,0.000361,13.3669309,0.11,0.787,0.028,0.786,245,K00245.03,1.61,-0.029,8478994,Kepler-37b,0.078601170634,13.3680502827,0.353584288075,0.0349221123028,0.00419643651333,0.8098,0.77247,2.48559403,5429.68,-0.29,9.705,0.922784139373,0.4135357521,0.451645726001,0.184109934162,0.211090276503,-0.0785990753088,13.3684288124,-13.3684288124,0.367593267834,-0.367593267834,0.000119567894108,-0.000101598856509,0.000152547910275,-0.000163937793336,0.02,-0.01,0.0051,-0.00625,0.02182085,-0.02535703,62.91,-46.73,0.055,-0.056,0.155660292541,-0.236106660687,0.126979416595,-0.305697239757,0.0258717638373,-0.0246635079266,0.0381898896555,-0.0371069882558,m,0.315993536602,0.288855440064,-0.217831518978,117.089588901,0.0887930076266,-0.0292522888952,13.366448834,0.000427264761001,-0.00182691081053,0.00388663400009,0.000396583223756,-0.000420821742299,0.950329219619,1.10890369681,-0.779727943258,4.36014373435,3.84770269787,-0.833779999107,5.03001943226e-07,1.09274851195e-06,-9.24436825847e-07,0.0,4.12268085013,4.36014373435,False,13.3669309,0.332983481324,0.0358359037199
246,0.016869,60,2.309,5789,0.03,0.033,-0.02,60,-4.1e-05,0.000121,5.398753927,0.03,1.042,0.054,1.252,246,K00246.01,0.53,-0.03,11295426,Kepler-68b,0.0154236110509,5.3987533076,2.35206922139,0.0934661817568,0.0174199895516,1.0695,1.23786,0.79490894,5834.7,0.165,9.997,1.00065624144,0.491291493999,0.404968913321,0.214913561591,0.135755041821,-0.0154231828338,5.39875457673,-5.39875457673,2.372119522,-2.372119522,0.000421419503781,-0.000202064032387,0.00017939285082,-0.000114723358352,0.01,-0.02,0.0067,-0.0051,0.0051779,-0.010656,25.74,-43.16,0.053,-0.053,0.123951052388,-0.100193473871,0.0661833457517,-0.0471112700353,0.0350158641602,-0.030291193617,0.0406407656368,-0.0473598363526,m,0.257663194667,0.331712342544,-0.175696569616,106.858645742,0.000294455982967,-0.000291970371947,5.3987529959,2.00497426572e-06,-1.97386944034e-06,0.017035218613,0.000677000288343,-0.000125733705186,1.07447767977,0.101680886773,-0.440876350277,3.36615169561,0.00937608921046,-0.0112861188678,-1.89578784874e-08,4.68474211687e-07,-4.50115626445e-07,0.0,4.41350539146,3.36615169561,,5.398753927,2.32476221368,0.0781231670226
246,0.006778,60,0.927,5789,0.03,0.033,-0.02,60,-0.000121,0.000262,9.60503867,0.03,1.042,0.034,1.252,246,K00246.02,0.53,-0.03,11295426,Kepler-68c,0.422436169941,9.60497945031,0.926277654384,0.0636579326145,0.0068602347731,1.0695,1.23786,0.79490894,5834.7,0.165,9.997,1.01075847709,0.965291334585,0.404968913321,0.214913561591,0.409658016083,-0.100240216054,9.60502422878,-9.60502422878,0.951162907496,-0.951162907496,0.000287020330454,-0.000137621739925,0.00168798317656,-0.000180527045953,0.01,-0.02,0.0067,-0.0051,0.0051779,-0.010656,25.74,-43.16,0.053,-0.053,5.84423937,-0.792056302478,0.0174593819608,-0.395259894837,0.0350158641602,-0.030291193617,0.0406407656368,-0.0473598363526,m,0.314182380014,0.278242743932,-0.21797728803,69.3784731024,0.00326416424936,-0.00324276838639,9.60506029457,3.50332308532e-05,-3.46920269756e-05,0.00683865727229,0.000247903743449,-0.000158257154178,2.63907048379,0.483805945187,-0.997526508574,2.95515678918,0.080345071062,-0.0770297391529,-3.35338211709e-08,4.37488984514e-07,-4.27584873939e-07,0.0,5.34792764744,2.95515678918,,9.60503867,0.933257880635,0.035610984054
257,0.020603,60,2.684,6163,0.026,0.04,-0.03,60,-0.00013,0.000195,6.8834055,0.03,1.156,0.062,1.193,257,K00257.01,0.69,-0.018,5514383,Kepler-506,0.0225597819753,6.88340807516,3.08549270731,0.0734944168007,0.0235728774813,1.23,1.2,1.00576790768,6184.0,0.12,10.868,1.02583897306,0.859593761413,0.368681110623,0.202424461566,0.186565066076,-0.0225595189726,6.88341066855,-6.88341066855,3.16775940267,-3.16775940267,0.000950464119896,-0.000903711525706,0.00020869513436,-0.000218459049142,0.1,-0.1,0.03,-0.03,0.0380332402065,-0.0380332402065,81.0,-81.0,0.1,-0.1,0.116634775567,-0.102394761833,0.011787337936,-0.00966633440189,0.0721845297716,-0.0718356416908,0.0720881581475,-0.070733794755,s,0.295499629292,0.279975765586,-0.203452667597,105.662513375,0.00150507917033,-0.00152096882476,6.8834085746,1.3934982082e-05,-1.34102534748e-05,0.0204695730096,0.000662483802397,-0.000432618940011,6.03977620322,1.00298946736,-2.20556443166,2.01986827424,0.0486826683291,-0.0466832579714,-1.08475915889e-07,6.05230773922e-06,-6.19397039385e-06,0.0,4.38290975217,2.01986827424,,6.8834055,2.66180186545,0.0918420674398
260,0.010367,60,1.579,6270,0.029,0.023,-0.02,60,-0.0006,1.7e-05,10.49567752,0.01,1.108,0.058,1.395,260,K00260.01,0.4,-0.042,8292840,Kepler-126b,0.0683792424513,10.495633676,1.43792959582,0.0636488130441,0.00980132204046,1.148,1.345,0.66600823,6286.3,-0.151,10.5,0.906965661609,0.348842849114,0.353489472058,0.279170992408,0.0975367186743,-0.0683762331694,10.4956641674,-10.4956641674,1.45790215892,-1.45790215892,0.000321785138381,-0.000315406733762,0.000119736291799,-8.11501638639e-05,0.051,-0.049,0.015,-0.018,0.01,-0.01,64.06,-76.51,0.071,-0.086,0.0830226053696,-0.11066786017,0.0441072514092,-0.28898068972,0.0321593774405,-0.0319418319216,0.0436879067694,-0.0461161193029,m,0.301273071528,0.264853773035,-0.20500379967,105.792988385,0.00206664199587,-0.00202698865999,10.4956651282,2.69779017028e-05,-2.73432802249e-05,0.00956995956612,0.000264429116638,-0.000149211159115,0.748187003955,0.102108369974,-0.261154131552,4.67688419765,0.0549388750261,-0.0546365343693,-3.54535423863e-08,7.55147843583e-07,-7.64656847456e-07,0.0,6.05008211813,4.67688419765,False,10.49567752,1.45516020183,0.0436357688731
260,0.016655,60,2.538,6270,0.029,0.023,-0.02,60,-8.4e-05,0.000209,100.2828693,0.01,1.108,0.058,1.395,260,K00260.02,0.4,-0.042,8292840,Kepler-126d,0.0170953274898,100.282076574,2.51128285043,0.0141355878184,0.017117591865,1.148,1.345,0.66600823,6286.3,-0.151,10.5,0.982032934228,0.182205544324,0.353489472058,0.279170992408,0.0970161349914,-0.017095146014,100.282485563,-100.282485563,2.54224988083,-2.54224988083,7.14643661791e-05,-7.0047804042e-05,0.00011440222179,-9.00605198668e-05,0.051,-0.049,0.015,-0.018,0.01,-0.01,64.06,-76.51,0.071,-0.086,0.036954842552,-0.056569058508,0.0383978355115,-0.182111355878,0.0321593774405,-0.0319418319216,0.0436879067694,-0.0461161193029,m,0.310336398443,0.248606533887,-0.212599723312,178.043115107,0.00199009825749,-0.00204811119852,100.283081222,0.000267033007248,-0.000275571662115,0.0173545072111,0.000447515995358,-0.000197507679782,0.609641821483,0.0873768322261,-0.204316148593,10.6021552665,0.0597139871188,-0.0590981572405,1.91653125221e-08,7.34649709072e-07,-7.36554218182e-07,0.0,12.8380785048,10.6021552665,True,100.2828693,2.63883959398,0.0735814665208
260,0.010545,60,1.608,6270,0.029,0.023,-0.02,60,-0.000609,0.000769,21.86967617,0.01,1.108,0.11,1.395,260,K00260.03,0.4,-0.042,8292840,Kepler-126c,0.191192562763,21.8696449305,1.49673287771,0.0390152982016,0.0102021413188,1.148,1.345,0.66600823,6286.3,-0.151,10.5,1.04285588111,0.576581161334,0.353489472058,0.279170992408,0.177356382774,-0.19116997781,21.8697454358,-21.8697454358,1.55835826546,-1.55835826546,0.000197247089621,-0.000193337270312,0.000323555332671,-0.000404352681044,0.051,-0.049,0.015,-0.018,0.01,-0.01,64.06,-76.51,0.071,-0.086,0.355928372878,-0.506490344617,0.30083006407,-0.084375206161,0.0321593774405,-0.0319418319216,0.0436879067694,-0.0461161193029,m,0.32691466608,0.284938829354,-0.22281653524,73.2949576021,0.00321291336957,-0.00313537459176,21.8696626895,8.73672072963e-05,-8.29414852248e-05,0.0104117704053,0.000347941618078,-0.000196847491253,0.970181015581,0.166218680988,-0.396763408835,5.42157059194,0.0841667370541,-0.0845315030627,-3.83672198611e-08,7.32794366461e-07,-7.30399460505e-07,0.0,7.72749193869,5.42157059194,True,21.86967617,1.58316174898,0.0529027747598
261,0.023035,60,2.373,5751,0.022,0.014,-0.04,60,-0.000198,0.000211,16.238467767,0.03,1.013,0.059,0.943,261,K00261.01,1.19,-0.029,5383248,Kepler-96,0.389337408131,16.2384818625,2.64492972937,0.0345491070907,0.0257961922737,1.03,0.94,1.73966857982,5690.0,0.04,10.297,3.05276344853,0.807001524933,0.436036340305,0.117737038334,0.190803739562,-0.0743613460078,16.2384911787,-16.2384911787,2.73310469946,-2.73310469946,0.000342375139576,-0.000329320506512,0.000265209474456,-0.000248527301771,0.1,-0.1,0.03,-0.03,0.0507109869421,-0.0507109869421,77.0,-77.0,0.07,-0.07,0.390069103039,-0.440851759688,0.0190607405078,-0.0205506023338,0.0697253208685,-0.069425031571,0.0731348533232,-0.0747688163708,s,0.280191573051,0.265874738764,-0.193539665279,104.0195519,0.000700937126467,-0.000715045308283,16.2384773903,1.48802740831e-05,-1.50475894394e-05,0.0232054826479,0.000722258741201,-0.000233720518232,2.28877681622,0.263881097333,-0.762600194519,3.75274463785,0.0217568137104,-0.0213293585046,-1.214771426e-07,2.35672468148e-06,-2.35068765295e-06,0.0,4.86530946112,3.75274463785,,16.238467767,2.38522194493,0.074232253464
262,0.008891,60,1.542,6162,0.036,0.048,-0.02,60,-0.000207,0.00016,7.8128584,0.02,1.154,0.047,1.587,262,K00262.01,0.29,-0.054,11807274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319999673697,0.289289574645,-0.220014904231,105.613683617,0.00292676970325,-0.00286237568594,7.81286300253,2.94418790796e-05,-2.78738898141e-05,0.0100732912099,0.000361218848987,-0.000234965880941,0.826886013815,0.13901097004,-0.335924863032,4.06270448627,0.0751114725878,-0.0725067773717,1.64627250276e-09,1.32301841951e-06,-1.3085513514e-06,0.0,6.10353948956,4.06270448627,,7.8128584,1.74250813336,0.0649720774521
262,0.010514,60,1.825,6162,0.036,0.048,-0.02,60,-0.000389,0.001635,9.37664325,0.02,1.154,0.179,1.587,262,K00262.02,0.29,-0.054,11807274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308118127622,0.282659427614,-0.211356329727,69.952826765,0.00282978828314,-0.00298201081475,9.37664297066,3.28819730058e-05,-3.28435997119e-05,0.0101391460977,0.000384502753614,-0.000313973667489,8.07713521174,1.76508754041,-3.0685578184,2.0154238886,0.0792932865365,-0.0788188192246,8.31560276732e-09,1.27360402727e-06,-1.27182504328e-06,0.0,6.48625828827,2.0154238886,False,9.37664325,1.75389990941,0.0723365005335
265,0.0092,60,1.284,6030,0.03,0.024,-0.03,60,-0.000167,0.000239,3.568096926,0.02,1.144,0.041,1.279,265,K00265.01,0.56,-0.031,12024120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.284887450393,0.269796764864,-0.201294048216,102.743279059,0.00177743197051,-0.00166345596119,3.56809696537,7.07771170516e-06,-7.59909187176e-06,0.0091355180166,0.000260427713043,-0.000150169098808,0.822754064648,0.10940444656,-0.276987612352,3.1731513236,0.0489524607808,-0.0485239789675,-2.70672073746e-09,9.5267280384e-07,-9.59270322563e-07,0.0,3.77451056891,3.1731513236,False,3.568096926,1.27359170221,0.0413709817314
266,0.012212,60,1.594,6150,0.026,0.035,-0.02,60,-0.000769,9e-06,25.30889748,0.03,1.071,0.062,1.194,266,K00266.01,0.62,-0.029,7375348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314909928458,0.341493944778,-0.226749560392,104.506151254,0.00226427360896,-0.00227582336601,25.3089345381,6.7995865674e-05,-6.90706425104e-05,0.0114112946554,0.000546643977872,-0.0001999114273,1.03881802641,0.158003803226,-0.515176733764,5.59617298929,0.0598228123919,-0.0581184108201,-2.44159202952e-09,1.20004163895e-06,-1.19937155995e-06,0.0,7.01032715692,5.59617298929,,25.30889748,1.48513435422,0.0583603032762
266,0.009407,60,1.228,6150,0.026,0.035,-0.02,60,-0.000567,0.0002,47.7436033,0.03,1.071,0.057,1.194,266,K00266.02,0.62,-0.029,7375348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317886483051,0.285726210247,-0.216558344495,93.1592059342,0.00583218502729,-0.0059282395238,47.7439335628,0.000344926357087,-0.000339237899951,0.00907326635513,0.000454381796367,-0.000397695231798,21.8167717188,7.07621121466,-8.57996799627,2.45880542564,0.16215240462,-0.15720380723,-4.93255725163e-08,1.12560946309e-06,-1.143869652e-06,0.0,8.66201519974,2.45880542564,,47.7436033,1.18084932306,0.0611194244524
268,0.020304,60,2.957,6388,0.031,0.051,-0.02,60,-8.5e-05,0.00016,110.3782896,0.03,1.188,0.07,1.333,268,K00268.01,0.51,-0.021,3425851,K00268.01,0.122305895682,110.380996475,3.04002121666,0.013183929263,0.0204930701642,1.2,1.36,0.677555131087,6343.0,-0.04,10.56,1.37194163403,0.0305942615822,0.315841036766,0.168001484306,0.258705320069,-0.0510878670765,inf,-inf,3.11564630728,-3.11564630728,0.000197647171722,-0.000186464443097,0.000264362252143,-0.000235669062128,0.07,-0.07,0.03,-0.03,0.0295814090495,-0.0295814090495,85.0,-85.0,0.1,-0.1,0.0992579089813,-0.137283148135,0.217624567949,-0.0305940378567,0.0652505138307,-0.0711540155022,0.0846207294952,-0.0891280587792,s,0.226769678422,0.199582126693,-0.154649720702,108.931571363,0.00192340488633,-0.00190820017779,110.378382233,0.000283715412436,-0.000289425339503,0.0204722940376,0.000269489435193,-0.000159701604804,0.502382862245,0.036780376475,-0.099064880308,11.960161919,0.0558541432627,-0.0558278794071,-3.88690027003e-08,2.48116387557e-06,-2.52128947659e-06,0.0,12.2240636236,11.960161919,,110.3782896,2.97456290678,0.075878193877
271,0.017145,60,2.591,6125,0.032,0.014,-0.02,60,-0.000217,0.000241,48.63038976,0.01,1.248,0.068,1.383,271,K00271.01,0.48,-0.022,9451706,Kepler-127d,0.030374743406,48.629971475,2.6662478174,0.02255670612,0.0179866538561,1.24,1.359,0.697,6106.0,0.33,11.485,1.28180791281,0.745660720405,0.396830134763,0.189965748166,0.283965339764,-0.0303746552505,48.6305443249,-48.6305443249,2.7501613697,-2.7501613697,0.000253715282767,-0.00024279107526,0.000640128215844,-0.000325374263628,0.086,-0.086,0.035,-0.035,0.023,-0.023,106.0,-106.0,0.1,-0.1,0.508009255766,-0.449663925362,0.0248298633294,-0.179065776178,0.0390274519529,-0.0409743892998,0.0454133299368,-0.0538883039162,m,0.323806657411,0.292010867852,-0.221924271852,105.547470095,0.00245143023147,-0.00251818807796,48.6303690699,0.000165555805872,-0.000163616127921,0.0170206176645,0.000655076536801,-0.000281313868235,1.02866260475,0.167200568915,-0.43071233914,6.95359381751,0.075888804684,-0.0746657061806,3.68080089516e-09,1.46086506527e-06,-1.51952018912e-06,0.0,9.4914655984,6.95359381751,,48.63038976,2.56580705107,0.0922276945158
271,0.00987,60,1.491,6125,0.032,0.014,-0.02,60,-0.000361,0.000128,14.43594397,0.01,1.248,0.05,1.383,271,K00271.03,0.48,-0.022,9451706,Kepler-127b,0.4662837697,14.435771991,1.52316502671,0.0506895398352,0.0102753547222,1.24,1.359,0.697,6106.0,0.33,11.485,0.744578519317,0.806903877427,0.396830134763,0.189965748166,0.0456663587315,-0.383189355779,14.4358758422,-14.4358758422,1.64835048868,-1.64835048868,0.000570150218928,-0.000545601286622,0.000289026400013,-0.000801974224851,0.086,-0.086,0.035,-0.035,0.023,-0.023,106.0,-106.0,0.1,-0.1,0.300015036764,-0.544129274546,0.134687328585,-0.186639780459,0.0390274519529,-0.0409743892998,0.0454133299368,-0.0538883039162,m,0.315151724699,0.277183386697,-0.213061329554,74.5129451901,0.00378830184819,-0.00344028985295,14.4359397697,6.27341987691e-05,-6.37751505028e-05,0.00956866902281,0.000383625139144,-0.000288778993881,2.7469533605,0.53387208533,-1.03626641182,3.33520854698,0.101356582434,-0.101498260882,-9.9568081279e-08,1.54425065939e-06,-1.52167555221e-06,0.0,6.3315847412,3.33520854698,,14.43594397,1.44244814918,0.0606838927721
